month,usda_slug,source,unit,price_usd_kg
1937-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.008240
1937-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.008543
1937-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007515
1937-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007031
1937-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006706
1937-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006192
1937-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006320
1938-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006698
1938-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006547
1938-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006071
1938-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005670
1938-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005398
1938-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005269
1938-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004596
1938-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.003833
1938-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.003969
1938-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.003946
1938-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.003931
1938-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004052
1939-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004317
1939-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004302
1939-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004286
1939-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004370
1939-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004763
1939-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004725
1939-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004211
1939-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004120
1939-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005496
1939-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005315
1939-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005526
1939-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006229
1940-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006388
1940-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006358
1940-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006426
1940-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006721
1940-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006101
1940-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005095
1940-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004642
1940-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004543
1940-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.004732
1940-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005156
1940-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005481
1940-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005405
1941-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005519
1941-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005126
1941-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005428
1941-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.005746
1941-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006003
1941-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006282
1941-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006471
1941-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006690
1941-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007242
1941-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.006879
1941-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007061
1941-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007711
1942-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.008013
1942-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007938
1942-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007938
1942-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007537
1942-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007545
1942-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007235
1942-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007152
1942-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007212
1942-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007787
1942-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007862
1942-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.007862
1942-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.008316
1943-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.008921
1943-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009072
1943-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009299
1943-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009223
1943-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009299
1943-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009374
1943-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009525
1943-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009601
1943-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.009828
1943-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010206
1943-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010357
1943-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010811
1944-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011037
1944-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011037
1944-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011037
1944-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011113
1944-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011113
1944-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010811
1944-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010508
1944-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010206
1944-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010206
1944-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010735
1944-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010811
1944-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010962
1945-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011037
1945-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011113
1945-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011189
1945-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011264
1945-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011264
1945-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011340
1945-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011037
1945-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010962
1945-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.010962
1945-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011415
1945-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011567
1945-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011642
1946-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011642
1946-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011718
1946-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011945
1946-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.011945
1946-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.012852
1946-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.013154
1946-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014137
1946-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.013457
1946-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.013532
1946-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014213
1946-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014288
1946-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014591
1947-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014439
1947-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015044
1947-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.018446
1947-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.018144
1947-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.018068
1947-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016481
1947-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016178
1947-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015876
1947-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.018370
1947-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.020109
1947-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.020714
1947-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.021092
1948-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.021243
1948-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016027
1948-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016707
1948-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.017312
1948-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016783
1948-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015951
1948-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015347
1948-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014817
1948-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014893
1948-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014969
1948-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015422
1948-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015498
1949-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015271
1949-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014666
1949-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014969
1949-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015120
1949-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015120
1949-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014061
1949-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.013759
1949-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.013532
1949-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014137
1949-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014288
1949-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014364
1949-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014591
1950-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014515
1950-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014591
1950-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014969
1950-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015195
1950-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016934
1950-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014591
1950-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015044
1950-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014893
1950-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014666
1950-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014364
1950-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014666
1950-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015271
1951-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015800
1951-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016707
1951-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016027
1951-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016178
1951-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015951
1951-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015725
1951-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015498
1951-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015498
1951-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015649
1951-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015876
1951-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016556
1951-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016783
1952-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016632
1952-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016481
1952-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016632
1952-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016481
1952-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016103
1952-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015573
1952-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014969
1952-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015422
1952-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015800
1952-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015649
1952-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016103
1952-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016027
1953-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015876
1953-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015498
1953-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015876
1953-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015725
1953-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015573
1953-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014213
1953-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014137
1953-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014061
1953-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014515
1953-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014666
1953-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015120
1953-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015195
1954-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015347
1954-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015573
1954-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015800
1954-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015573
1954-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015120
1954-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014439
1954-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015120
1954-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015347
1954-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015649
1954-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015725
1954-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016027
1954-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016027
1955-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016178
1955-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016103
1955-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016027
1955-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015800
1955-05-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.016103
1955-06-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015573
1955-07-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014893
1955-08-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014364
1955-09-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014515
1955-10-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014666
1955-11-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014666
1955-12-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014742
1956-01-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014742
1956-02-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014742
1956-03-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.014893
1956-04-01,wheat,USDA NASS WHEAT Price Received,USD/Kg (converted from $/BU),0.015347
